,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU
17876,Copacabana,3,0,1,131,5000.0,1400.0,321.0
17877,Leblon,3,2,1,100,3950.0,2195.0,254.0
17879,Copacabana,1,0,0,42,1600.0,590.0,0.0
17880,Jacarepaguá,2,1,0,48,1700.0,350.0,0.0
17889,Tijuca,3,1,0,80,2600.0,800.0,0.0
17891,Jacarepaguá,2,1,1,80,2200.0,1300.0,1080.0
17892,Catete,1,0,0,47,1900.0,380.0,0.0
17893,Vargem Grande,2,1,1,68,1200.0,332.0,27.0
17895,Jacarepaguá,2,1,2,64,1700.0,1400.0,77.0
17896,Leblon,3,2,1,330,14000.0,6600.0,1533.0
17897,Ipanema,3,2,1,200,15000.0,1900.0,5600.0
17898,Maracanã,3,0,0,95,2200.0,400.0,93.0
17899,Méier,3,2,1,108,1900.0,830.0,0.0
17900,Jacarepaguá,3,1,1,72,2200.0,600.0,70.0
17901,Jardim Botânico,3,1,1,115,4800.0,1600.0,360.0
17902,Copacabana,1,0,1,52,1500.0,530.0,24.0
17903,Catete,1,0,0,29,1100.0,320.0,25.0
17905,Gávea,1,1,0,52,2800.0,775.0,106.0
17906,Flamengo,3,1,0,100,3500.0,785.0,0.0
17907,São Cristóvão,1,0,0,55,900.0,450.0,0.0
17908,Barra da Tijuca,2,1,1,70,2500.0,1130.0,1500.0
17911,Barra da Tijuca,4,4,4,261,9000.0,2480.0,0.0
17912,Recreio dos Bandeirantes,2,1,1,67,2100.0,760.0,100.0
17914,Engenho Novo,2,1,0,67,700.0,551.0,35.0
17917,Botafogo,2,0,0,70,2100.0,550.0,97.0
17918,Leblon,3,1,0,120,4700.0,1000.0,346.0
17919,Botafogo,2,1,1,72,3300.0,702.0,164.0
17922,Botafogo,1,0,1,90,3500.0,1000.0,380.0
17923,Ipanema,3,1,0,95,3900.0,1500.0,230.0
17925,Barra da Tijuca,3,2,1,95,3000.0,925.0,220.0
17926,Flamengo,1,0,0,50,1600.0,580.0,0.0
17927,Freguesia (Jacarepaguá),2,1,1,53,1300.0,580.0,0.0
17931,Tanque,3,1,1,73,1300.0,784.0,84.0
17932,Tijuca,2,0,0,61,1700.0,690.0,89.0
17933,Barra da Tijuca,2,2,1,78,4200.0,3110.0,471.0
17935,Campo Grande,2,1,1,70,1100.0,460.0,0.0
17936,Freguesia (Jacarepaguá),1,1,0,56,1200.0,647.0,0.0
17937,Vila Isabel,2,0,0,45,1500.0,178.0,12.0
17941,Ipanema,3,2,1,300,8900.0,1750.0,550.0
17944,Barra da Tijuca,2,1,1,108,3300.0,550.0,0.0
17945,Copacabana,4,0,1,190,4000.0,2750.0,0.0
17948,Lagoa,2,3,2,120,10000.0,3000.0,1120.0
17949,Ipanema,2,1,1,90,9000.0,2500.0,0.0
17950,Copacabana,1,0,0,42,4000.0,2060.0,30.0
17953,Copacabana,3,0,1,200,7500.0,1300.0,240.0
17955,Recreio dos Bandeirantes,3,1,1,115,1500.0,780.0,270.0
17956,Taquara,2,1,1,56,1300.0,360.0,60.0
17957,Ipanema,2,1,1,97,8000.0,4700.0,4725.0
17960,Jardim Botânico,3,1,1,105,4000.0,1640.0,268.0
17961,Barra da Tijuca,3,2,1,150,12000.0,2600.0,7000.0
17962,Jardim Oceânico,5,4,4,210,11000.0,1800.0,0.0
17963,Copacabana,2,2,1,110,5000.0,950.0,150.0
17964,Centro,1,0,0,40,1050.0,340.0,0.0
17965,Cascadura,1,0,0,54,760.0,80.0,0.0
17966,Flamengo,2,1,1,211,4500.0,2165.0,0.0
17970,Zumbi,3,0,0,90,2700.0,1600.0,172.0
17971,Ipanema,4,1,1,120,6000.0,1300.0,0.0
17973,Copacabana,2,1,1,162,4490.0,1400.0,400.0
17974,Recreio dos Bandeirantes,1,1,0,40,1800.0,350.0,112.0
17976,Copacabana,3,1,1,190,8500.0,1234.0,324.0
17981,Leme,2,0,0,50,2800.0,630.0,0.0
17982,Campo Grande,2,1,0,60,590.0,413.0,0.0
17983,Lagoa,2,0,0,68,2800.0,919.0,0.0
17984,Penha Circular,2,0,0,70,930.0,120.0,30.0
17985,Flamengo,1,0,0,40,1700.0,540.0,30.0
17986,Vila Valqueire,2,1,0,100,1000.0,300.0,13.0
17988,Jacarepaguá,3,2,1,83,2000.0,992.0,965.0
17989,Copacabana,4,1,1,260,5800.0,2200.0,430.0
17990,Barra da Tijuca,4,2,2,140,4500.0,1780.0,6900.0
17991,Freguesia (Jacarepaguá),2,1,0,55,1000.0,330.0,37.0
17992,Leblon,3,1,0,82,3800.0,1281.0,180.0
17993,Jardim Botânico,2,1,0,98,3100.0,800.0,195.0
17994,Lagoa,3,2,1,117,4900.0,1100.0,587.0
18000,Barra da Tijuca,4,2,2,140,5300.0,1410.0,890.0
18002,Jacarepaguá,3,1,1,98,2300.0,810.0,130.0
18003,Freguesia (Jacarepaguá),3,1,1,90,1800.0,680.0,0.0
18005,Vila Isabel,2,1,0,60,1200.0,550.0,76.0
18006,Tijuca,1,0,0,45,1300.0,400.0,0.0
18007,Lagoa,2,1,1,93,2700.0,1624.0,285.0
18008,Cachambi,2,1,0,57,1500.0,554.0,13.0
18010,Recreio dos Bandeirantes,2,1,2,106,1600.0,545.0,0.0
18011,Grajaú,2,0,0,50,1150.0,454.0,0.0
18012,Barra da Tijuca,3,2,1,126,4500.0,1850.0,3795.0
18013,Ipanema,2,1,2,85,10000.0,3900.0,300.0
18015,Tijuca,1,0,0,45,1000.0,440.0,0.0
18016,Andaraí,3,2,0,80,1797.0,651.0,70.0
18019,Engenho Novo,2,1,0,52,1200.0,379.0,7.0
18020,Barra da Tijuca,3,2,1,160,3800.0,1430.0,4213.0
18021,Barra da Tijuca,2,1,1,66,2400.0,1126.0,170.0
18022,Leblon,3,2,1,160,12000.0,2790.0,640.0
18023,Freguesia (Jacarepaguá),3,2,1,132,2700.0,1140.0,208.0
18025,Engenho Novo,3,0,0,95,900.0,250.0,15.0
18027,Leblon,4,2,4,210,16000.0,4200.0,1764.0
18028,Barra da Tijuca,2,1,1,104,3800.0,6552570.0,655.0
18029,Ipanema,3,2,3,300,28000.0,3308.0,0.0
18031,Copacabana,3,1,0,100,4000.0,1175.0,136.0
18034,Leblon,1,1,0,50,3200.0,1850.0,215.0
18035,Recreio dos Bandeirantes,3,2,1,194,2400.0,2200.0,339.0
18036,Leblon,3,1,1,110,4900.0,980.0,370.0
18039,Lins de Vasconcelos,2,1,0,60,1150.0,530.0,36.0
18040,Barra da Tijuca,4,2,1,139,5000.0,2724.0,510.0
18043,Freguesia (Jacarepaguá),2,2,1,80,1350.0,760.0,108.0
18045,Tijuca,4,2,1,188,2000.0,2000.0,3090.0
18046,Barra da Tijuca,2,1,1,80,3000.0,1067.0,469.0
18047,Ipanema,1,1,1,80,5500.0,1200.0,260.0
18048,Ipanema,3,1,1,130,7500.0,1797.0,413.0
18049,Cascadura,3,1,0,120,1200.0,200.0,55.0
18051,Barra da Tijuca,3,2,1,110,3000.0,1400.0,2710.0
18052,Leblon,2,1,1,100,3400.0,1400.0,430.0
18053,São Cristóvão,3,0,0,60,1300.0,400.0,114.0
18054,Barra da Tijuca,2,1,2,93,2300.0,1300.0,281.0
18055,Recreio dos Bandeirantes,2,1,1,80,1750.0,800.0,139.0
18057,Ipanema,2,1,0,70,4000.0,614.0,150.0
18060,Centro,2,0,0,79,1900.0,500.0,35.0
18061,Ipanema,2,1,0,75,4000.0,850.0,222.0
18062,Méier,2,1,0,74,1100.0,550.0,700.0
18064,Tijuca,2,1,0,65,1900.0,750.0,70.0
18065,Lagoa,4,4,4,300,15000.0,4150.0,0.0
18066,Botafogo,3,2,1,113,4600.0,1165.0,0.0
18068,Leme,1,0,0,50,2500.0,600.0,0.0
18069,Pechincha,2,1,0,60,900.0,280.0,10.0
18075,Barra da Tijuca,2,1,2,93,2700.0,1313.0,0.0
18076,Campo Grande,2,1,1,53,1100.0,370.0,0.0
18077,Recreio dos Bandeirantes,2,1,1,70,2000.0,500.0,0.0
18079,Bonsucesso,3,0,0,95,1200.0,550.0,0.0
18081,Barra da Tijuca,2,1,1,85,2300.0,1103.0,167.0
18082,Barra da Tijuca,3,2,1,141,4000.0,1590.0,0.0
18083,Barra da Tijuca,2,1,1,98,2900.0,1100.0,190.0
18084,Humaitá,3,1,1,95,3800.0,800.0,220.0
18085,Barra da Tijuca,4,3,4,282,10000.0,3826.0,700.0
18086,Tijuca,3,2,1,150,2800.0,1400.0,222.0
18087,Leblon,3,1,0,88,3500.0,1235.0,204.0
18088,Copacabana,3,1,1,180,8500.0,1296.0,305.0
18092,Copacabana,3,2,1,114,5000.0,1400.0,375.0
18095,Ipanema,2,0,0,80,3800.0,1200.0,100.0
18096,Leblon,2,1,0,75,3600.0,1100.0,255.0
18098,Curicica,2,1,0,50,1400.0,450.0,150.0
18104,Barra da Tijuca,4,3,4,300,4500.0,1980.0,593.0
18105,Centro,1,0,0,34,1000.0,454.0,25.0
18106,Maracanã,2,0,0,72,1900.0,305.0,51.0
18107,Irajá,2,0,0,42,800.0,238.0,0.0
18108,Copacabana,4,1,1,172,11880.0,1358.0,351.0
18109,Vila da Penha,2,1,0,60,1000.0,150.0,0.0
18111,Ipanema,3,1,2,210,19900.0,2805.0,0.0
18112,Recreio dos Bandeirantes,3,2,1,120,2200.0,1003.0,0.0
18114,Copacabana,1,0,0,42,2100.0,500.0,67.0
18116,Olaria,2,0,0,54,900.0,250.0,0.0
18117,Méier,2,1,0,74,1000.0,564.0,13.0
18118,Tijuca,2,0,0,73,1200.0,700.0,30.0
18119,Copacabana,3,1,2,180,5600.0,1400.0,700.0
18120,Engenho de Dentro,2,1,0,60,1100.0,495.0,13.0
18121,Maracanã,2,0,1,64,1700.0,814.0,0.0
18122,Barra da Tijuca,2,1,1,69,2500.0,951.0,171.0
18124,Freguesia (Jacarepaguá),3,2,2,132,2500.0,984.0,2233.0
18125,Copacabana,3,1,1,139,7000.0,2900.0,320.0
18126,Copacabana,2,0,0,90,3000.0,800.0,159.0
18127,Tijuca,3,1,0,90,2300.0,747.0,0.0
18129,Barra da Tijuca,2,1,1,70,1550.0,759.0,120.0
18130,São Cristóvão,3,0,0,70,1200.0,350.0,34.0
18131,Vila Isabel,3,1,0,66,1500.0,680.0,53.0
18135,Copacabana,2,0,1,70,2000.0,600.0,60.0
18136,Copacabana,2,0,1,76,4000.0,600.0,0.0
18137,Ipanema,1,0,1,50,2400.0,500.0,1200.0
18138,Engenho Novo,2,0,0,66,990.0,440.0,35.0
18140,Tijuca,2,0,0,68,1700.0,604.0,84.0
18143,Catete,2,0,0,75,3200.0,435.0,85.0
18145,Copacabana,2,0,0,74,1400.0,1134.0,135.0
18147,Copacabana,3,1,1,140,5000.0,1300.0,0.0
18148,Barra da Tijuca,2,2,0,98,2800.0,800.0,260.0
18149,Ipanema,3,1,0,110,5300.0,1200.0,300.0
18150,Vila Isabel,1,1,0,30,1100.0,620.0,0.0
18151,Copacabana,3,1,1,150,4000.0,1500.0,315.0
18152,Santíssimo,2,1,0,55,650.0,100.0,0.0
18153,Ipanema,3,1,1,120,4000.0,1600.0,370.0
18156,São Conrado,2,1,1,79,1700.0,1105.0,190.0
18157,Tijuca,1,0,0,40,1100.0,534.0,25.0
18160,Barra da Tijuca,3,2,1,118,3400.0,1362.0,413.0
18163,Flamengo,2,1,1,89,2650.0,996.0,170.0
18164,Recreio dos Bandeirantes,2,1,1,105,2300.0,6485.0,156.0
18166,Barra da Tijuca,5,2,1,148,4200.0,2056.0,2075.0
18167,Copacabana,2,0,0,78,2600.0,610.0,124.0
18171,Barra da Tijuca,2,1,2,101,3100.0,1540.0,302.0
18172,Ipanema,3,1,1,121,3900.0,1700.0,326.0
18173,Barra da Tijuca,3,2,1,125,2600.0,1605.0,341.0
18174,Botafogo,2,1,1,93,2000.0,1300.0,170.0
18175,Barra da Tijuca,3,2,3,155,5900.0,1850.0,340.0
18176,Leme,1,0,0,44,1300.0,560.0,69.0
18177,Copacabana,2,0,1,80,2900.0,980.0,190.0
18179,Pechincha,3,1,0,153,2200.0,1100.0,1953.0
18183,Botafogo,2,1,1,80,3300.0,717.0,142.0
18184,Barra da Tijuca,2,2,1,144,2200.0,1700.0,0.0
18185,Recreio dos Bandeirantes,2,1,1,66,1700.0,861.0,0.0
18186,São Conrado,2,1,1,78,2600.0,1100.0,2600.0
18187,Leblon,3,1,1,107,7000.0,1794.0,250.0
18188,Leblon,1,0,0,50,1900.0,780.0,0.0
18189,Todos os Santos,2,0,1,47,1400.0,400.0,13.0
18190,Barra da Tijuca,3,2,1,120,2900.0,1500.0,310.0
18191,Copacabana,3,1,1,140,5000.0,1500.0,250.0
18193,Tijuca,1,0,0,59,1250.0,500.0,0.0
18197,Gávea,2,1,1,95,4000.0,1000.0,280.0
18199,Curicica,2,1,0,46,1300.0,500.0,13.0
18200,Jardim Guanabara,5,3,2,185,4000.0,988.0,176.0
18201,Vila Isabel,2,0,1,85,1500.0,380.0,82.0
18202,Leblon,4,3,2,202,12000.0,1700.0,450.0
18205,Anil,1,1,0,40,1100.0,320.0,13.0
18207,Copacabana,1,0,0,42,1800.0,460.0,78.0
18208,Leblon,4,2,1,160,4500.0,1348.0,350.0
18209,Freguesia (Jacarepaguá),3,1,1,78,1800.0,680.0,125.0
18211,Méier,2,0,0,50,750.0,350.0,0.0
18213,Ipanema,3,2,2,300,20000.0,2020.0,850.0
18214,Centro,1,0,0,35,1100.0,340.0,20.0
18216,Anil,2,1,1,60,1200.0,125.0,0.0
18217,Copacabana,3,1,1,160,3800.0,1560.0,300.0
18218,Maracanã,3,2,1,110,1350.0,1286.0,0.0
18219,Penha,2,1,0,120,850.0,400.0,0.0
18220,Jardim Botânico,2,0,0,90,3950.0,530.0,70.0
18221,Copacabana,3,1,1,150,3500.0,1130.0,0.0
18224,Barra da Tijuca,3,2,1,150,4500.0,1300.0,440.0
18228,Gávea,3,1,1,148,6000.0,900.0,2300.0
18230,Pechincha,2,1,1,64,1400.0,708.0,1011.0
18231,Barra da Tijuca,3,1,1,86,3000.0,1100.0,120.0
18232,Leblon,3,2,1,130,8000.0,1700.0,600.0
18233,Copacabana,1,0,0,40,2000.0,620.0,30.0
18234,Ipanema,5,2,2,290,17000.0,1908.0,773.0
18235,Pechincha,3,1,1,85,1000.0,982.0,1100.0
18236,Flamengo,1,1,0,50,2200.0,682.0,22.0
18237,Recreio dos Bandeirantes,4,2,2,118,2900.0,1000.0,200.0
18239,Lagoa,2,0,0,70,2100.0,860.0,253.0
18240,Barra da Tijuca,4,4,4,290,15000.0,5000.0,15000.0
18242,Maracanã,2,0,0,66,1500.0,650.0,20.0
18246,São Conrado,4,3,1,200,5450.0,2043.0,52.0
18250,Recreio dos Bandeirantes,3,2,3,200,3950.0,1000.0,0.0
18251,Tijuca,2,1,0,56,1500.0,520.0,49.0
18252,Tijuca,3,0,0,80,1800.0,760.0,119.0
18254,Rio Comprido,2,1,0,65,1300.0,917.0,0.0
18255,Leblon,2,1,0,82,4800.0,780.0,0.0
18259,Copacabana,1,0,0,30,1800.0,454.0,53.0
18260,Vila Isabel,2,1,0,60,1150.0,444.0,0.0
18262,Copacabana,4,2,1,280,15000.0,2300.0,5166.0
18264,Ipanema,3,2,2,177,10000.0,2800.0,603.0
18267,Sampaio,2,1,0,58,1100.0,160.0,0.0
18268,Freguesia (Jacarepaguá),2,1,1,68,1600.0,793.0,837.0
18270,Jardim Carioca,2,0,0,45,1300.0,100.0,0.0
18272,Tanque,3,1,1,93,1300.0,866.0,0.0
18273,Rio Comprido,2,0,0,90,1750.0,225.0,0.0
18276,Barra da Tijuca,4,2,3,160,5500.0,2160.0,0.0
18277,Barra da Tijuca,4,0,1,120,3000.0,2267.0,307.0
18279,Laranjeiras,2,1,0,87,2600.0,832.0,128.0
18283,Recreio dos Bandeirantes,5,4,4,700,9000.0,3000.0,2500.0
18286,Ipanema,3,1,0,110,3500.0,1240.0,0.0
18291,Barra da Tijuca,1,1,0,30,1500.0,475.0,89.0
18295,Laranjeiras,3,1,0,150,4200.0,1070.0,42.0
18296,Freguesia (Jacarepaguá),2,1,0,60,1400.0,495.0,0.0
18298,Copacabana,2,1,1,160,4100.0,1100.0,265.0
18299,Leblon,2,0,0,65,2500.0,643.0,0.0
18301,Leblon,2,1,1,80,3500.0,850.0,253.0
18306,Catete,2,1,0,70,2160.0,766.0,114.0
18308,Copacabana,4,1,1,270,11000.0,2000.0,300.0
18315,Vaz Lobo,2,0,0,70,600.0,202.0,0.0
18319,Gávea,2,0,0,40,1800.0,310.0,30.0
18323,Botafogo,1,1,0,70,2100.0,872.0,162.0
18324,Gávea,2,1,0,60,2300.0,880.0,0.0
18325,Lagoa,4,1,1,312,8000.0,3160.0,1184.0
18326,Ipanema,2,0,0,80,3900.0,600.0,120.0
18327,Ipanema,3,1,1,165,8400.0,1900.0,400.0
18329,Tijuca,1,0,0,48,1200.0,310.0,47.0
18332,Flamengo,3,1,2,360,15000.0,2300.0,0.0
18333,Barra da Tijuca,1,2,1,65,3500.0,1600.0,250.0
18334,Cachambi,2,1,0,72,2100.0,601.0,39.0
18336,Freguesia (Jacarepaguá),2,1,1,56,1400.0,560.0,73.0
18337,Copacabana,3,2,1,200,6000.0,1700.0,485.0
18338,Barra da Tijuca,2,1,1,74,2000.0,1000.0,180.0
18340,Copacabana,3,0,0,136,3900.0,900.0,321.0
18342,Recreio dos Bandeirantes,2,3,2,194,5000.0,1700.0,782.0
18343,Barra da Tijuca,2,1,1,85,2400.0,1435.0,179.0
18344,Flamengo,1,0,0,44,1500.0,450.0,70.0
18345,Alto da Boa Vista,3,1,1,190,1850.0,1375.0,190.0
18346,Pechincha,2,0,0,45,600.0,350.0,0.0
18347,Lins de Vasconcelos,1,1,0,44,800.0,435.0,14.0
18350,Barra da Tijuca,3,2,1,100,2800.0,1485.0,2600.0
18351,Barra da Tijuca,3,1,1,94,2100.0,1300.0,118.0
18352,Recreio dos Bandeirantes,3,2,1,188,3000.0,1346.0,0.0
18353,Freguesia (Jacarepaguá),2,1,1,65,1500.0,580.0,0.0
18354,Copacabana,2,1,0,61,2700.0,1105.0,135.0
18356,Recreio dos Bandeirantes,3,3,0,130,2800.0,890.0,280.0
18358,Leblon,2,1,1,80,3500.0,1260.0,450.0
18364,Tijuca,3,1,0,120,1400.0,699.0,150.0
18365,Freguesia (Jacarepaguá),2,1,1,80,1800.0,750.0,80.0
18366,Recreio dos Bandeirantes,2,2,2,78,2200.0,530.0,210.0
18367,Ipanema,2,0,0,85,4000.0,900.0,0.0
18368,São Conrado,2,2,2,90,2800.0,1150.0,150.0
18370,Leblon,4,2,2,386,17000.0,4000.0,0.0
18371,Recreio dos Bandeirantes,2,2,1,92,1700.0,730.0,200.0
18373,Flamengo,2,0,0,93,4500.0,630.0,150.0
18375,Recreio dos Bandeirantes,3,2,2,120,2400.0,1159.0,250.0
18380,Recreio dos Bandeirantes,3,2,1,110,1500.0,947.0,240.0
18382,Copacabana,3,0,1,101,3300.0,1250.0,1605.0
18384,Recreio dos Bandeirantes,2,1,1,77,1200.0,1010.0,161.0
18385,Taquara,2,1,0,65,850.0,700.0,0.0
18387,Grajaú,3,0,0,78,1200.0,690.0,0.0
18388,Botafogo,1,0,0,24,2000.0,481.0,25.0
18392,Tijuca,1,1,0,52,1500.0,505.0,21.0
18400,Praça Seca,2,0,0,58,800.0,350.0,0.0
18401,Copacabana,1,0,0,35,1700.0,440.0,58.0
18402,Ipanema,3,1,1,115,6500.0,1700.0,230.0
18403,Engenho Novo,1,0,0,45,800.0,460.0,0.0
18404,Humaitá,3,0,1,90,3000.0,780.0,107.0
18405,Grajaú,2,1,0,67,1300.0,540.0,25.0
18406,Vargem Grande,2,1,1,70,1200.0,555.0,0.0
18409,Botafogo,2,1,1,80,2460.0,880.0,196.0
18410,Curicica,2,1,2,61,1380.0,647.0,73.0
18411,Barra da Tijuca,2,1,1,96,3500.0,750.0,0.0
18412,Copacabana,3,0,0,105,4000.0,930.0,125.0
18414,Taquara,3,1,0,60,800.0,459.0,20.0
18418,Copacabana,1,0,1,40,1900.0,900.0,69.0
18420,Ipanema,2,0,0,60,4000.0,500.0,120.0
18421,Copacabana,1,0,0,60,2300.0,400.0,30.0
18422,Jardim Oceânico,4,4,4,423,7000.0,2153.0,1482.0
18424,Ipanema,2,0,0,76,2000.0,672.0,0.0
18427,Vila Isabel,2,1,0,61,1300.0,760.0,20.0
18428,São Conrado,1,1,1,55,2970.0,960.0,190.0
18429,Grajaú,2,0,0,67,1400.0,420.0,0.0
18433,Copacabana,3,1,1,220,4500.0,1475.0,240.0
18438,Campo Grande,2,1,0,55,1300.0,570.0,0.0
18439,Península,3,2,3,155,5700.0,1580.0,0.0
18441,Leme,2,0,0,75,2800.0,918.0,0.0
18445,Jardim Oceânico,3,2,1,165,4700.0,1320.0,490.0
18446,Barra da Tijuca,3,2,1,125,3500.0,1727.0,299.0
18447,Freguesia (Jacarepaguá),3,1,1,64,1700.0,680.0,82.0
18453,Recreio dos Bandeirantes,4,2,1,160,1900.0,930.0,150.0
18454,Centro,1,0,0,43,1400.0,420.0,47.0
18455,Ipanema,4,2,1,320,15000.0,1900.0,900.0
18457,Copacabana,3,1,1,140,5000.0,1496.0,0.0
18459,Pilares,2,0,0,60,500.0,280.0,20.0
18460,Botafogo,3,2,1,116,3500.0,1674.0,254.0
18462,Vidigal,3,2,1,250,4500.0,1600.0,551.0
18465,Ipanema,4,2,2,207,15000.0,5000.0,834.0
18466,Ipanema,3,0,3,80,5000.0,800.0,220.0
18467,Lagoa,3,4,2,380,30000.0,4950.0,1700.0
18468,Pechincha,2,1,1,69,1200.0,704.0,83.0
18470,Centro,1,0,0,25,850.0,223.0,24.0
18471,Barra da Tijuca,2,1,0,92,2650.0,1629.0,590.0
18473,Humaitá,3,1,1,105,4200.0,700.0,700.0
18474,Copacabana,3,1,1,110,3600.0,1550.0,0.0
18475,Copacabana,3,2,1,160,4500.0,920.0,229.0
18478,Campo Grande,2,2,1,120,2000.0,490.0,0.0
18482,Jardim Guanabara,1,1,0,30,1000.0,450.0,24.0
18483,Barra da Tijuca,4,3,4,290,10000.0,4400.0,0.0
18485,Jardim Botânico,2,2,2,90,4500.0,1410.0,338.0
18486,Copacabana,4,1,2,260,13000.0,2500.0,6698.0
18487,Freguesia (Jacarepaguá),3,1,1,98,1900.0,1000.0,139.0
18488,Botafogo,3,1,0,205,6000.0,2000.0,300.0
18489,Penha,2,0,0,90,700.0,180.0,0.0
18491,Copacabana,1,0,1,60,2200.0,400.0,25.0
18492,Flamengo,2,1,0,83,2800.0,810.0,174.0
18493,Barra da Tijuca,4,2,2,230,6300.0,2200.0,230.0
18495,Barra da Tijuca,3,2,3,127,4700.0,1500.0,200.0
18496,Barra da Tijuca,3,2,3,150,5000.0,800.0,520.0
18497,Freguesia (Jacarepaguá),3,2,1,132,2200.0,1150.0,126.0
18498,Copacabana,3,1,1,138,4500.0,1800.0,185.0
18501,Lagoa,2,1,1,83,4500.0,897.0,163.0
18502,Freguesia (Jacarepaguá),1,1,0,55,900.0,690.0,40.0
18508,Barra da Tijuca,3,2,1,150,2500.0,1500.0,398.0
18509,Ipanema,5,3,1,300,8500.0,2000.0,1000.0
18510,Recreio dos Bandeirantes,4,2,1,200,2950.0,1000.0,350.0
18511,Barra da Tijuca,3,2,3,120,4000.0,1350.0,374.0
18513,Barra da Tijuca,2,1,1,76,2300.0,997.0,0.0
18514,Recreio dos Bandeirantes,2,1,2,55,1500.0,900.0,100.0
18516,Gávea,5,1,3,322,20000.0,2629.0,0.0
18517,Barra da Tijuca,4,3,4,233,9000.0,3000.0,5063.0
18521,Gávea,2,1,0,87,3700.0,1100.0,1430.0
18523,Barra da Tijuca,3,2,1,76,1300.0,876.0,0.0
18524,Barra da Tijuca,4,3,4,292,16000.0,5200.0,17000.0
18527,Leblon,3,1,1,108,3900.0,1141.0,406.0
18528,Moneró,2,0,0,55,1200.0,350.0,0.0
18530,Santa Teresa,2,0,0,60,1700.0,400.0,12.0
18531,Tijuca,2,0,0,51,1800.0,250.0,0.0
18532,Barra da Tijuca,3,2,2,120,3500.0,1068.0,0.0
18533,Laranjeiras,1,0,0,90,2600.0,730.0,100.0
18534,Flamengo,3,1,1,250,7000.0,1636.0,550.0
18537,Leblon,3,2,1,140,8000.0,2500.0,4400.0
18538,Madureira,3,0,0,90,1350.0,95.0,0.0
18539,Barra da Tijuca,3,2,3,220,5000.0,2550.0,680.0
18540,Leblon,3,1,1,125,9500.0,1900.0,435.0
18541,Copacabana,2,0,1,90,3000.0,1150.0,141.0
18542,Recreio dos Bandeirantes,3,2,1,95,1600.0,600.0,1700.0
18543,Riachuelo,2,1,1,60,1500.0,350.0,0.0
18544,Jacarepaguá,2,1,1,90,1991.0,1250.0,1500.0
18545,Ipanema,4,2,1,178,13000.0,2717.0,782.0
18546,Jardim Botânico,2,1,1,90,3600.0,1200.0,170.0
18547,Jardim Botânico,3,2,0,104,4000.0,1200.0,328.0
18548,Laranjeiras,3,2,1,140,3300.0,1462.0,336.0
18549,Recreio dos Bandeirantes,3,3,3,128,3500.0,583.0,0.0
18551,Praça Seca,2,1,0,47,750.0,252.0,13.0
18553,Recreio dos Bandeirantes,3,1,1,82,1890.0,680.0,142.0
18554,Pilares,3,0,0,65,1200.0,350.0,130.0
18556,Tijuca,3,0,0,92,1500.0,645.0,85.0
18558,Ipanema,1,0,0,40,1200.0,640.0,29.0
18559,Laranjeiras,3,2,1,110,3700.0,900.0,0.0
18560,Tijuca,1,1,1,40,1600.0,493.0,0.0
18563,Barra da Tijuca,4,2,2,282,10000.0,2200.0,450.0
18564,Ipanema,3,3,1,306,18000.0,3300.0,0.0
18565,Taquara,2,1,0,50,1100.0,570.0,13.0
18567,Ipanema,3,1,1,190,7500.0,1540.0,0.0
18568,Barra da Tijuca,3,3,3,230,12000.0,5000.0,1000.0
18571,Tijuca,4,2,2,182,2500.0,1620.0,297.0
18574,Barra da Tijuca,1,1,1,45,2800.0,1180.0,240.0
18576,Barra da Tijuca,3,1,0,127,5000.0,2570.0,683.0
18578,Barra da Tijuca,2,1,1,100,5000.0,2500.0,550.0
18579,Pilares,2,0,0,70,750.0,186.0,15.0
18580,Recreio dos Bandeirantes,2,1,1,70,1800.0,650.0,80.0
18581,Barra da Tijuca,3,3,3,150,5000.0,1100.0,220.0
18587,Ipanema,3,2,1,200,15000.0,1900.0,520.0
18588,Leblon,2,2,2,234,10000.0,3250.0,6400.0
18591,Leme,2,1,1,86,2500.0,821.0,147.0
18592,Ipanema,3,2,1,117,6300.0,2200.0,387.0
18593,São Conrado,4,2,2,206,3500.0,1650.0,0.0
18594,Barra da Tijuca,2,1,1,80,2500.0,1413.0,0.0
18595,Barra da Tijuca,1,1,1,70,2500.0,1400.0,347.0
18598,Recreio dos Bandeirantes,3,1,1,90,1800.0,853.0,145.0
18599,Leblon,4,2,4,200,9500.0,2710.0,0.0
18602,Catete,3,1,1,90,3800.0,1300.0,210.0
18603,Guaratiba,2,1,0,55,600.0,250.0,0.0
18605,Copacabana,1,0,1,41,2200.0,630.0,0.0
18606,Freguesia (Jacarepaguá),2,1,0,65,1300.0,528.0,0.0
18607,Barra da Tijuca,2,2,2,147,6000.0,2550.0,5327.0
18608,Ipanema,1,0,0,50,3500.0,379.0,88.0
18609,Botafogo,2,1,2,84,4230.0,1140.0,202.0
18611,Copacabana,4,2,1,380,13000.0,2700.0,1200.0
18612,Guadalupe,1,1,1,45,800.0,250.0,0.0
18616,Ipanema,3,1,1,110,6900.0,1400.0,300.0
18617,Botafogo,2,0,0,80,2200.0,1000.0,124.0
18621,Barra da Tijuca,2,1,1,90,2400.0,1300.0,195.0
